#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AFD7CC
#Date Time: 2020-11-20 14:03:26.505
#Start: 0.5 Hz
#Stop: 1e+06 Hz
#Steps: 201
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 54.3664 V
#Offset: 0.00145283 V
#Relative: no
#Channel: Channel 2
#Range: 54.9218 V
#Offset: 0.00173285 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
296.0896335082158,0.006123846575375763,-2.76795890431151,-43.15899342644834
318.36722530857,-0.00521454377909315,-3.065068118933384,-45.23711281607946
342.3209686531123,-0.01763416820794273,-3.390012944405292,-47.32965727741302
368.0769760958527,-0.02637028996280018,-3.739124880372779,-49.39646079112384
395.7708488174867,-0.03961463671056987,-4.111725138969672,-51.4794639663734
425.5483905435162,-0.05534485388090874,-4.499283083074333,-53.52256733583886
457.5663751770873,-0.06868868382317679,-4.912420385792895,-55.50936421427811
491.9933721880444,-0.08825172559253953,-5.34256900072294,-57.49045735510889
529.0106341037025,-0.1044009778493805,-5.80156690550343,-59.37248583281023
568.8130507738608,-0.127437599865828,-6.271171607353318,-61.26844984660322
611.6101754340946,-0.1466936526741829,-6.771155153538169,-62.98568949870442
657.6273279693768,-0.1722623702286924,-7.280112052414179,-64.73094414768047
707.1067811865482,-0.195252286441516,-7.81144990556093,-66.32922407991549
760.3090363411482,-0.2274473694877592,-8.341064424594256,-67.87475515378925
817.5141946340618,-0.2519239739193164,-8.879476118535546,-69.33567946521377
879.0234318986868,-0.284650500335155,-9.441235904311387,-70.77337548131413
945.160584242595,-0.3144259014696377,-10.00010318720275,-72.06366848603622
1016.273852991858,-0.3491782919013086,-10.58728358520956,-73.29497127263537
1092.737637914261,-0.3850656190975346,-11.19236020224969,-74.44844544872626
1174.954508373054,-0.4147029925505849,-11.78854607886455,-75.46577263864251
1263.357322789028,-0.4528561180767416,-12.41560972430759,-76.46981098755154
1358.411507569532,-0.4858614906485954,-13.0136682553821,-77.22850527180941
1460.617507502648,-0.5209920005373435,-13.61841917834112,-78.07483813765589
1570.513420517419,-0.5572482885058266,-14.24456019710469,-78.92961591524227
1688.677830681726,-0.5937302288873539,-14.89223192483712,-79.66863338566253
1815.732854353095,-0.6242112980242743,-15.49778839280154,-80.21281559235609
1952.347415519916,-0.6535881889606823,-16.09726156964406,-80.57543421616825
2099.24076757718,-0.6835904236864134,-16.72688050265761,-81.24580126259535
2257.186280078372,-0.7062441905674668,-17.35828125128316,-81.42429835287578
2427.015510400108,-0.7359446633031943,-17.94806404277797,-81.98533072968746
2609.622581756154,-0.7541853279213845,-18.52366243101173,-82.28741792246466
2805.968890610416,-0.7747498238405848,-19.1693506334019,-82.39337665824553
3017.088168272584,-0.796141105752783,-19.78017316859741,-82.50129061070302
3244.091923324981,-0.8108525869027555,-20.40963937744005,-82.73346706493152
3488.175293534069,-0.8300002288845848,-20.99753661955461,-83.07726551889598
3750.623338055949,-0.8357036448669309,-21.59915844228539,-83.24433678436182
4032.817803063355,-0.8537616513386157,-22.21687650965907,-83.18639309925112
4336.244396414022,-0.8598691982483493,-22.84024504359905,-83.16269373305266
4662.500609660346,-0.8662860965418273,-23.44364670918311,-82.85037735203377
5013.304128582031,-0.8714875507254438,-24.12168136290759,-83.4522934025216
5390.501876521695,-0.8823319227059403,-24.69904366467691,-83.55976394277154
5796.079738135205,-0.8837165859700418,-25.30263653141264,-82.85711558107562
6232.173014750697,-0.8872479136140626,-25.9087236148012,-82.77432548525948
6701.077666381949,-0.9010897956716822,-26.53732211874171,-83.14988673481281
7205.262399583635,-0.9081944622723401,-27.15555474644403,-83.03086426537085
7747.381664788874,-0.9122409406166836,-27.85632038098487,-83.01684489554427
8330.289631558069,-0.8957613391909331,-28.41041385615703,-82.6249099530574
8957.055215316414,-0.8989938760911325,-29.04679986434484,-82.01426717085752
9630.978234693281,-0.903491626286355,-29.66696202760883,-81.55659239422214
10355.60678452948,-0.9051059067042606,-30.21603737733496,-80.58748154592337
11134.75591601812,-0.8998885976112438,-30.94415377920185,-82.36087155091323
11972.52772232739,-0.8986261398315663,-31.36504709040942,-79.99214508939457
12873.33293545224,-0.9007623926511703,-32.29311513139412,-79.16837195419252
13841.91414799948,-0.8962674000824817,-32.51561003148046,-80.17721568535103
14883.37078216467,-0.8974706940976213,-33.25823820766183,-78.57488603297806
16003.1859373588,-0.9003202973189952,-33.85237345822821,-79.5907123178044
17207.25525783284,-0.9069462478377187,-34.71988214828143,-77.78025082070901
18501.91797228364,-0.9027862265490885,-35.1693093750385,-78.54943885137649
19893.99026885976,-0.897320639005085,-35.54173461167505,-75.84011842294996
21390.80118128088,-0.9129301536455235,-36.38495402308234,-76.93291858647359
23000.23117500567,-0.9022891889371074,-37.03847821153843,-78.84383777031471
24730.75363659779,-0.9049779043406919,-37.23195666411809,-72.92472469650187
26591.47948472496,-0.9137710381611972,-37.78847342016278,-74.27731031497308
28592.20513766054,-0.9140218990609944,-37.98845727050576,-72.02394676625818
30743.46408982883,-0.9086153676095901,-39.1062295643362,-71.11152009453315
33056.58236893616,-0.9120768692859773,-40.51843119469836,-72.61365178956429
35543.73816566046,-0.9223228944424257,-39.82245592706438,-74.20298728493351
38218.02594984006,-0.9093154304786035,-40.36999892781428,-66.85912969665436
41093.52541072287,-0.9275698671829742,-40.77348601614655,-61.16296160495404
44185.37558423511,-0.9148972519276131,-42.39566251286195,-68.34559537781314
47509.85455753761,-0.9271571781826409,-42.20388395961835,-63.12280352981373
51084.46517050129,-0.9194020781922321,-42.15946753850727,-56.20928903323146
54928.02716530595,-0.9251018131566034,-42.75657338485351,-64.28694873432343
59060.77626931492,-0.9266461795741604,-43.9125361685094,-59.8539899494605
63504.4707328812,-0.9179414259797072,-44.81566984197792,-64.82121424146689
68282.50588298836,-0.9180561574085145,-45.24640434773378,-57.25586387935618
73420.03729583419,-0.9056717216560662,-44.4849962347793,-51.98038926463234
78944.1132368379,-0.919131071598666,-47.92634636412392,-45.69347474017675
84883.81706534892,-0.9172709116978074,-46.6218583462086,-58.1058629546592
91270.42035379294,-0.9229299980527739,-45.66377821614303,-44.54267104719538
98137.54752740294,-0.9189078800777,-44.22972698968779,-52.1177404153285
105521.3528913372,-0.9059426724530563,-44.2602566446236,-34.33570275817132
113460.7109772023,-0.9145993252014653,-46.7815300785139,-39.90622865573718
121997.4212111251,-0.9247092235489232,-47.71542329833736,-23.87553315170074
131176.4279809175,-0.9282702441623154,-45.90862021071472,-43.80912848630112
141046.057260952,-0.9215602446589489,-46.94256655746568,-58.77901757667117
151658.2710405393,-0.9142417034023154,-50.50449033803382,-31.81190008135823
163068.940895331,-0.9315473610262333,-48.48532825114624,-30.67234605942966
175338.1421420589,-0.9115393705027814,-48.43726186394809,-32.34011440179388
188530.4701252836,-0.9424956316266171,-47.9289417170566,-37.67329455549485
202715.3803013547,-0.926030615493655,-43.12684273004484,-35.05646670640603
217967.5539100662,-0.9326150855691975,-46.42672534798617,-24.64182512110381
234367.2911592101,-0.9436449846578386,-48.77819525109064,-27.87726534899785
252000.9339920811,-0.9576523240870314,-48.17389448346336,-16.40760633520194
270961.3206637329,-0.9575793086966456,-47.17547786102824,-49.75431880153023
291348.2745192583,-0.9612500320550953,-48.03443258613298,-2.319667952945949
313269.1295474278,-0.9681863407369533,-51.61576119224794,-17.68444373721462
336839.2954766449,-0.992374926238081,-51.57463770916991,9.359021619291418
362182.8653883528,-0.9872866320717713,-50.96967755029943,-26.25618665281871
389433.2690468798,-0.9991701838273049,-50.50828608306438,18.8128838677863
418733.9753853974,-1.006215633588543,-46.98121750234393,8.664372581805139
450239.2478464693,-1.018436542895272,-51.74295140756704,-6.077787120978222
484114.9565539261,-1.03876516402058,-48.12630086185352,-10.81381063069892
520539.4515920311,-1.037017685062903,-47.91570565754882,-8.314012824747421
559704.5019896011,-1.041211246197842,-49.33577405502702,-9.397349930442545
601816.3053526818,-1.052139895880263,-51.01663158662424,-3.98079819643263
647096.5734613322,-1.063839051437114,-50.35441657288744,-3.179524997684553
695783.6995460056,-1.07033008539224,-52.61905461175014,-4.766336839345955
748134.013389046,-1.079233237828704,-50.84390397402647,-7.670962893378857
804423.1308592092,-1.084509243549945,-47.77544188109672,-5.085720347923456
864947.4049842835,-1.099480492890933,-50.38133916893323,2.79622781891257
930025.4862014715,-1.111977742006271,-49.01613389953482,-10.70913009878942
1000000,-1.118133980427491,-48.97870518421273,4.388568734239513
